# 派生词候选_待审核

生成时间	2026-04-28 20:58:57
导入词库数	27
已有词条数	1849482
2字源词数	175235

说明：这是保守规则生成的候选，不会自动入库。确认后再写入 base 或 composite。
列格式：类型	建议目标	源词/源组合	源频	派生候选	来源
verb_object	cn_dicts_cell/composite.dict.yaml	抽纸	144	抽了纸、抽完纸、抽纸没、没抽纸、抽没抽纸、抽了个纸	cn_dicts/base.dict.yaml
verb_object	cn_dicts_cell/composite.dict.yaml	买饭	143	买了饭、买完饭、买饭没、没买饭、买没买饭、买了个饭、买了碗饭、买了顿饭	cn_dicts/base.dict.yaml

## 形容词中插不

adjective	cn_dicts/base.dict.yaml	简单	60924	简不简单	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	普通	46305	普不普通	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	快速	28465	快不快速	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	主动	27093	主不主动	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	完整	26790	完不完整	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	特殊	18797	特不特殊	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	痛苦	16082	痛不痛苦	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	统一	15851	统不统一	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	主观	9821	主不主观	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	客观	8755	客不客观	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	异常	8553	异不异常	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	活跃	7585	活不活跃	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	积极	6707	积不积极	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	被动	6381	被不被动	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	强势	6011	强不强势	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	流畅	5763	流不流畅	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	充分	5488	充不充分	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	优雅	5237	优不优雅	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	沉默	5076	沉不沉默	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	敏感	4612	敏不敏感	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	友好	4410	友不友好	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	深刻	4294	深不深刻	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	缓慢	4133	缓不缓慢	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	模糊	4050	模不模糊	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	陌生	4019	陌不陌生	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	难过	3952	难不难过	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	糟糕	3935	糟不糟糕	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	离谱	3846	离不离谱	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	安静	3827	安不安静	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	虚假	3615	虚不虚假	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	浓郁	3527	浓不浓郁	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	精确	3488	精不精确	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	柔软	3108	柔不柔软	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	干燥	3068	干不干燥	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	充足	3021	充不充足	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	明亮	2887	明不明亮	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	昂贵	2707	昂不昂贵	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	贫穷	2706	贫不贫穷	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	宽松	2670	宽不宽松	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	粗糙	2641	粗不粗糙	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	脆弱	2556	脆不脆弱	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	粗略	2429	粗不粗略	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	富裕	2227	富不富裕	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	紧密	2014	紧不紧密	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	弱势	2008	弱不弱势	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	沉重	1784	沉不沉重	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	低级	1679	低不低级	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	消极	1660	消不消极	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	卡顿	1624	卡不卡顿	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	弱小	1615	弱不弱小	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	动荡	1579	动不动荡	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	难看	1494	难不难看	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	稀缺	1479	稀不稀缺	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	顺滑	1473	顺不顺滑	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	狭窄	1415	狭不狭窄	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	坚硬	1346	坚不坚硬	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	粗暴	1309	粗不粗暴	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	遥远	1267	遥不遥远	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	浅显	1256	浅不浅显	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	鲜明	1232	鲜不鲜明	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	隐蔽	1182	隐不隐蔽	cn_dicts/base.dict.yaml
adjective	cn_dicts/base.dict.yaml	潮湿	1121	潮不潮湿	cn_dicts/base.dict.yaml

## 序数合成结构

ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一些	44201	第一些	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一定	44201	第一定	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一样	44201	第一样	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一直	44201	第一直	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一般	44201	第一般	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一起	44201	第一起	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一切	38107	第一切	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一旦	34307	第一旦	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一边	33321	第一边	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一堆	17919	第一堆	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一群	13945	第一群	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一共	13115	第一共	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一生	11552	第一生	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一看	11418	第一看	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一半	11318	第一半	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三星	10988	第三星	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一致	8739	第一致	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一番	8047	第一番	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一度	7966	第一度	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二者	6802	第二者	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一丝	6399	第一丝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一会	5971	第一会	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三体	5783	第三体	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四川	5535	第四川	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二战	5515	第二战	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一说	5204	第一说	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一同	4332	第一同	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一对	4160	第一对	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三观	4075	第三观	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一众	3857	第一众	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一来	3797	第一来	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一脸	3659	第一脸	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二字	3533	第二字	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一体	3424	第一体	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一到	3378	第一到	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一加	3346	第一加	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一头	3289	第一头	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一万	3211	第一万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一词	3205	第一词	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一帮	3171	第一帮	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一键	3111	第一键	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一听	3063	第一听	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一带	3013	第一带	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一向	2958	第一向	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一侧	2906	第一侧	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二来	2786	第二来	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一律	2656	第一律	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五官	2568	第五官	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一出	2494	第一出	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二胡	2352	第二胡	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二楼	2349	第二楼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三维	2303	第三维	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一斤	2302	第一斤	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一并	2026	第一并	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四肢	1986	第四肢	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三井	1897	第三井	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一月	1884	第一月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三千	1852	第三千	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三角	1846	第三角	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三岛	1828	第三岛	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二维	1802	第二维	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一事	1765	第一事	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一书	1744	第一书	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三倍	1732	第三倍	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一倍	1705	第一倍	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一贯	1702	第一贯	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三月	1689	第三月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一则	1679	第一则	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一整	1669	第一整	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一再	1588	第一再	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一笑	1581	第一笑	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一派	1575	第一派	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五星	1551	第五星	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一举	1548	第一举	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一作	1531	第一作	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一包	1512	第一包	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五月	1485	第五月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一族	1470	第一族	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一如	1451	第一如	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二哥	1446	第二哥	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四月	1388	第四月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六国	1348	第六国	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一旁	1327	第一旁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第六+六月	1326	第六月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七月	1296	第七月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一比	1291	第一比	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三连	1240	第三连	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八卦	1231	第八卦	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八大	1231	第八大	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八度	1231	第八度	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八成	1231	第八成	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八月	1231	第八月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二流	1222	第二流	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三万	1210	第三万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一问	1209	第一问	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一想	1175	第一想	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一文	1175	第一文	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二刷	1175	第二刷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一坨	1171	第一坨	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三楼	1133	第三楼	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三流	1130	第三流	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五度	1107	第五度	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一地	1079	第一地	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一栏	1079	第一栏	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二月	1072	第二月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五万	1070	第五万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一朝	1066	第一朝	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一国	1055	第一国	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三菱	1042	第三菱	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一袋	1037	第一袋	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一哥	978	第一哥	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三餐	964	第三餐	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一查	954	第一查	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二叔	936	第二叔	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一端	935	第一端	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一提	934	第一提	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四驱	931	第四驱	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二更	911	第二更	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一经	910	第一经	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一亿	891	第一亿	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四门	890	第四门	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一搜	878	第一搜	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一字	866	第一字	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九州	847	第九州	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第九+九月	847	第九月	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三甲	842	第三甲	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第八+八戒	842	第八戒	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一箱	837	第一箱	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一元	832	第一元	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第三+三岁	831	第三岁	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一试	829	第一试	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一去	823	第一去	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一跃	813	第一跃	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一瞬	803	第一瞬	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第五+五金	796	第五金	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一维	793	第一维	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一截	785	第一截	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一概	784	第一概	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第一+一中	780	第一中	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第七+七八	779	第七八	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第二+二爷	776	第二爷	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第四+四中	771	第四中	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十万	765	第十万	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
ordinal_compound	cn_dicts_cell/composite.dict.yaml	第十+十倍	765	第十倍	cn_dicts/base.dict.yaml | cn_dicts/base.dict.yaml
